"cat_code","age","Female","Male","Diff","ucd"
"I71","75-84",3.105558272323,3.67166648108361,0.566108208760607,"Aortic aneurysm and dissection"
"I71","85+",3.80307564876746,4.30761117565986,0.504535526892401,"Aortic aneurysm and dissection"
"I72","45-54",-1.93625401676766,-1.70322030025809,0.233033716509563,"Other aneurysm"
"I72","55-64",-1.44630122637894,-1.01397616407387,0.432325062305064,"Other aneurysm"
"I72","65-74",-0.761550212015279,-0.157451261509905,0.604098950505373,"Other aneurysm"
"I72","75-84",-0.00426692043075049,0.691841711899605,0.696108632330356,"Other aneurysm"
"I72","85+",0.44459919668294,1.31092767092157,0.866328474238627,"Other aneurysm"
"I73","45-54",-1.08151140993087,-0.767250268460426,0.314261141470448,"Other peripheral vascular diseases"
"I73","55-64",0.252768258890644,0.698639789365165,0.445871530474521,"Other peripheral vascular diseases"
"I73","65-74",1.44444675640318,1.86107641769085,0.416629661287677,"Other peripheral vascular diseases"
"I73","75-84",2.6425366509732,2.89457361092959,0.252036959956387,"Other peripheral vascular diseases"
"I73","85+",4.03199854861989,4.00561420650483,-0.0263843421150565,"Other peripheral vascular diseases"
"I74","45-54",-2.36113721073292,-2.20569514480666,0.155442065926259,"Arterial embolism and thrombosis"
"I74","55-64",-1.5239873321229,-1.20390955590746,0.320077776215436,"Arterial embolism and thrombosis"
"I74","65-74",-0.519553778846271,-0.438282187268833,0.0812715915774378,"Arterial embolism and thrombosis"
"I74","75-84",0.394447625067684,0.23785190990417,-0.156595715163514,"Arterial embolism and thrombosis"
"I74","85+",1.44494584635514,0.942470558284574,-0.502475288070568,"Arterial embolism and thrombosis"
"I77","45-54",-1.7918207278932,-1.68452816724594,0.107292560647264,"Other disorders of arteries and arterioles"
"I77","55-64",-0.98826014366058,-0.757584249615303,0.230675894045277,"Other disorders of arteries and arterioles"
"I77","65-74",-0.0638225529076013,0.102754714090126,0.166577266997728,"Other disorders of arteries and arterioles"
"I77","75-84",0.667241085025714,0.845506778023014,0.1782656929973,"Other disorders of arteries and arterioles"
"I77","85+",1.17863582311388,1.27059360029487,0.0919577771809865,"Other disorders of arteries and arterioles"
"I80","45-54",-0.146804906672786,0.0673519357505174,0.214156842423303,"Phlebitis and thrombophlebitis"
"I80","55-64",0.0584051407935664,0.406673832024171,0.348268691230604,"Phlebitis and thrombophlebitis"
"I80","65-74",0.595308461153975,0.762745106827346,0.167436645673371,"Phlebitis and thrombophlebitis"
"I80","75-84",1.50191495422755,1.44496359549295,-0.0569513587345933,"Phlebitis and thrombophlebitis"
"I80","85+",2.53327286436308,2.2388633669926,-0.294409497370476,"Phlebitis and thrombophlebitis"
"I82","45-54",-2.71613289315194,-2.74320774557868,-0.0270748524267446,"Other venous embolism and thrombosis"
"I82","55-64",-2.34630403849462,-2.17114176149356,0.175162277001061,"Other venous embolism and thrombosis"
"I82","65-74",-1.71223193660444,-1.55812669604272,0.154105240561722,"Other venous embolism and thrombosis"
"I82","75-84",-1.03205315653025,-1.09567866662268,-0.0636255100924354,"Other venous embolism and thrombosis"
"I82","85+",-0.305805599145536,-0.344193961886475,-0.0383883627409392,"Other venous embolism and thrombosis"
"I83","45-54",-3.40928007371188,-2.18919992543755,1.22008014827433,"Varicose veins of lower extremities"
"I83","55-64",-2.80028079802846,-1.91148700129643,0.888793796732025,"Varicose veins of lower extremities"
"I83","65-74",-2.47006163715021,-1.89117133719166,0.578890299958551,"Varicose veins of lower extremities"
"I83","75-84",-1.58061910827909,-1.46255778073566,0.118061327543428,"Varicose veins of lower extremities"
"I83","85+",-0.314774269128296,-0.566380117244358,-0.251605848116061,"Varicose veins of lower extremities"
"J10","45-54",-1.97387600855724,-1.88780857506074,0.0860674334965019,"Influenza due to other identified influenza virus"
"J10","55-64",-1.20586747224445,-1.06170054568046,0.144166926563991,"Influenza due to other identified influenza virus"
"J10","65-74",-0.563082578939974,-0.405899061394443,0.157183517545531,"Influenza due to other identified influenza virus"
"J10","75-84",0.345226333493427,0.60953078663892,0.264304453145492,"Influenza due to other identified influenza virus"
"J10","85+",1.8973537137105,2.09731980953984,0.199966095829343,"Influenza due to other identified influenza virus"
"J11","45-54",-1.62312914414344,-1.49095329476526,0.132175849378176,"Influenza due to unidentified influenza virus"
"J11","55-64",-0.829616909820206,-0.657617225825874,0.171999683994332,"Influenza due to unidentified influenza virus"
"J11","65-74",-0.212242558025875,-0.0111122326454999,0.201130325380375,"Influenza due to unidentified influenza virus"
"J11","75-84",0.882352464642659,1.05802946407218,0.17567699942952,"Influenza due to unidentified influenza virus"
"J11","85+",2.50510198739638,2.56578006767395,0.0606780802775715,"Influenza due to unidentified influenza virus"
"J13","45-54",-2.25201905796226,-2.08077662024918,0.171242437713082,"Pneumonia due to Streptococcus pneumoniae"
"J13","55-64",-1.9034769538278,-1.54959314148191,0.35388381234589,"Pneumonia due to Streptococcus pneumoniae"
"J13","65-74",-1.56024341978168,-1.29708387213752,0.263159547644155,"Pneumonia due to Streptococcus pneumoniae"
"J13","75-84",-0.682239302971461,-0.338627684083258,0.343611618888203,"Pneumonia due to Streptococcus pneumoniae"
"J13","85+",0.412904894974025,0.684330164933268,0.271425269959243,"Pneumonia due to Streptococcus pneumoniae"
"J15","45-54",-1.0187332724383,-0.662432574005693,0.356300698432608,"Bacterial pneumonia, not elsewhere classified"
"J15","55-64",-0.194347515838231,0.163341202105414,0.357688717943645,"Bacterial pneumonia, not elsewhere classified"
"J15","65-74",0.665232198054891,1.10575782459617,0.440525626541283,"Bacterial pneumonia, not elsewhere classified"
"J15","75-84",1.7432029452585,2.20503442809847,0.461831482839969,"Bacterial pneumonia, not elsewhere classified"
"J15","85+",2.94005984972916,3.36102634604846,0.420966496319303,"Bacterial pneumonia, not elsewhere classified"
"J18","45-54",1.17198242644954,1.53157839465184,0.359595968202301,"Pneumonia, unspecified organism"
"J18","55-64",2.01865577746125,2.41187529824531,0.393219520784061,"Pneumonia, unspecified organism"
"J18","65-74",3.09334580400306,3.47128682919775,0.377941025194687,"Pneumonia, unspecified organism"
"J18","75-84",4.48851163343358,4.83257304538139,0.344061411947812,"Pneumonia, unspecified organism"
"J18","85+",6.02617910314448,6.24840959958912,0.222230496444642,"Pneumonia, unspecified organism"
"J39","45-54",-2.95790526429964,-3.03922816294761,-0.0813228986479761,"Other diseases of upper respiratory tract"
"J39","55-64",-2.38608200995154,-2.27985798499836,0.106224024953182,"Other diseases of upper respiratory tract"
"J39","65-74",-1.76774008031423,-1.6910451557642,0.0766949245500261,"Other diseases of upper respiratory tract"
"J39","75-84",-0.99678501769279,-0.902418843429161,0.0943661742636286,"Other diseases of upper respiratory tract"
"J39","85+",-0.0941564272570612,0.34895321867347,0.443109645930531,"Other diseases of upper respiratory tract"
"J43","45-54",-0.281989829961224,0.0494190796847465,0.33140890964597,"Emphysema"
"J43","55-64",1.22999296991212,1.53862358360021,0.308630613688093,"Emphysema"
"J43","65-74",2.46543951743701,2.77525729576877,0.309817778331763,"Emphysema"
"J43","75-84",3.24328254320756,3.64009668043273,0.396814137225173,"Emphysema"
"J43","85+",3.49424779701324,4.03711402381648,0.542866226803246,"Emphysema"
"J44","45-54",1.97089559448055,1.96295042113042,-0.0079451733501319,"Other chronic obstructive pulmonary disease"
"J44","55-64",3.50744208963462,3.65187439907621,0.144432309441586,"Other chronic obstructive pulmonary disease"
"J44","65-74",4.7600776368214,4.95813621528424,0.198058578462838,"Other chronic obstructive pulmonary disease"
"J44","75-84",5.66334421351015,5.94255926330562,0.279215049795471,"Other chronic obstructive pulmonary disease"
"J44","85+",6.27194895772051,6.66457792889088,0.392628971170372,"Other chronic obstructive pulmonary disease"
"J45","45-54",0.320689795270185,-0.117199085180758,-0.437888880450943,"Asthma"
"J45","55-64",0.572745706667002,0.122863919804565,-0.449881786862437,"Asthma"
"J45","65-74",0.939091722830374,0.396330513591055,-0.542761209239319,"Asthma"
"J45","75-84",1.63184567717842,1.09872184783692,-0.533123829341502,"Asthma"
"J45","85+",2.62491184938,2.10826337755309,-0.516648471826909,"Asthma"
"J47","45-54",-2.92016493631679,-2.96102741564014,-0.0408624793233483,"Bronchiectasis"
"J47","55-64",-1.6601450065686,-1.85497479103309,-0.194829784464489,"Bronchiectasis"
"J47","65-74",-0.21031670283266,-0.738176717750118,-0.527860014917458,"Bronchiectasis"
"J47","75-84",1.21409724257583,0.585725695214248,-0.628371547361581,"Bronchiectasis"
"J47","85+",2.04811743009674,1.5660578131887,-0.482059616908039,"Bronchiectasis"
"J69","45-54",-0.120928272594118,0.303346180908404,0.424274453502523,"Pneumonitis due to solids and liquids"
"J69","55-64",0.811111160607105,1.36835994257866,0.557248781971554,"Pneumonitis due to solids and liquids"
"J69","65-74",1.91173455622757,2.50053879959338,0.588804243365816,"Pneumonitis due to solids and liquids"
"J69","75-84",3.36418820778326,3.96787972667917,0.603691518895908,"Pneumonitis due to solids and liquids"
"J69","85+",4.82487472064215,5.44722974670052,0.622355026058366,"Pneumonitis due to solids and liquids"
"J80","45-54",-0.784222490004382,-0.76380283830392,0.0204196517004621,"Acute respiratory distress syndrome"
"J80","55-64",-0.131895853318679,-0.0510792505228101,0.0808166027958685,"Acute respiratory distress syndrome"
"J80","65-74",0.462912403651942,0.705735413987077,0.242823010335134,"Acute respiratory distress syndrome"
"J80","75-84",0.979996795029611,1.3462268676356,0.366230072605986,"Acute respiratory distress syndrome"
"J80","85+",1.06428678739807,1.52080647357729,0.456519686179219,"Acute respiratory distress syndrome"
"J81","45-54",-2.44707964053365,-2.38014753695128,0.066932103582372,"Pulmonary edema"
"J81","55-64",-1.77600142809021,-1.66081877659213,0.115182651498073,"Pulmonary edema"
"J81","65-74",-0.984067915807235,-0.797561560206525,0.18650635560071,"Pulmonary edema"
"J81","75-84",0.138018096120007,0.214162138781765,0.0761440426617581,"Pulmonary edema"
"J81","85+",1.375288302195,1.32834465691557,-0.046943645279431,"Pulmonary edema"
"J84","45-54",0.158265585166277,0.277303934819958,0.119038349653681,"Other interstitial pulmonary diseases"
"J84","55-64",1.27770257676537,1.64336259711047,0.365660020345101,"Other interstitial pulmonary diseases"
"J84","65-74",2.48186348404437,3.01927964233209,0.537416158287727,"Other interstitial pulmonary diseases"
"J84","75-84",3.51215046884512,4.05543926939971,0.543288800554584,"Other interstitial pulmonary diseases"
"J84","85+",4.19366671269845,4.65928938108775,0.465622668389299,"Other interstitial pulmonary diseases"
"J85","45-54",-2.54110859018192,-1.82762901088661,0.713479579295309,"Abscess of lung and mediastinum"
"J85","55-64",-2.083297169314,-1.40883421928632,0.674462950027684,"Abscess of lung and mediastinum"
"J85","65-74",-1.73186179264933,-0.994228246315293,0.737633546334032,"Abscess of lung and mediastinum"
"J85","75-84",-0.986932721249778,-0.485857921065942,0.501074800183836,"Abscess of lung and mediastinum"
"J85","85+",-0.42918462030604,0.102552805194993,0.531737425501034,"Abscess of lung and mediastinum"
"J86","45-54",-2.63248286386501,-1.85653275706896,0.775950106796047,"Pyothorax"
"J86","55-64",-2.04136230390031,-1.1691805847784,0.872181719121904,"Pyothorax"
"J86","65-74",-1.32346413111988,-0.528354010411569,0.795110120708314,"Pyothorax"
"J86","75-84",-0.57711978020551,0.212105230274588,0.789225010480098,"Pyothorax"
"J86","85+",0.00482540629178989,0.991008738075704,0.986183331783914,"Pyothorax"
"J90","45-54",-3.01054899778506,-2.82473435321289,0.185814644572173,"Pleural effusion, not elsewhere classified"
"J90","55-64",-1.87005255831052,-1.52691038113562,0.343142177174897,"Pleural effusion, not elsewhere classified"
"J90","65-74",-0.653272419856323,-0.395780931228858,0.257491488627465,"Pleural effusion, not elsewhere classified"
"J90","75-84",0.788351910774772,0.999501317636043,0.211149406861271,"Pleural effusion, not elsewhere classified"
"J90","85+",2.1785056353227,2.45695801456583,0.278452379243126,"Pleural effusion, not elsewhere classified"
"J93","45-54",-3.13002265091935,-2.91773060988682,0.212292041032536,"Pneumothorax and air leak"
"J93","55-64",-2.26347968785921,-1.87907234261215,0.384407345247055,"Pneumothorax and air leak"
"J93","65-74",-1.31908136296479,-0.944217825740632,0.374863537224156,"Pneumothorax and air leak"
"J93","75-84",-0.467322267928054,-0.0581141011100893,0.409208166817965,"Pneumothorax and air leak"
"J93","85+",0.449645464750564,0.876873275798761,0.427227811048197,"Pneumothorax and air leak"
"J96","45-54",-0.530534173368314,-0.442403596955629,0.088130576412685,"Respiratory failure, not elsewhere classified"
"J96","55-64",0.570638224327437,0.744997870596092,0.174359646268655,"Respiratory failure, not elsewhere classified"
"J96","65-74",1.61896929353291,1.79004409263297,0.17107479910006,"Respiratory failure, not elsewhere classified"
"J96","75-84",2.54149218394542,2.72948062050305,0.18798843655763,"Respiratory failure, not elsewhere classified"
"J96","85+",3.61909837496939,3.70294921170784,0.0838508367384496,"Respiratory failure, not elsewhere classified"
"J98","45-54",-0.835080907237874,-0.727593234433651,0.107487672804223,"Other respiratory disorders"
"J98","55-64",0.167430963193359,0.35599292904413,0.188561965850771,"Other respiratory disorders"
"J98","65-74",1.15003065177005,1.34668489139906,0.196654239629005,"Other respiratory disorders"
"J98","75-84",2.11143577220061,2.27135456981333,0.159918797612719,"Other respiratory disorders"
"J98","85+",3.02365279696878,3.12465013229781,0.100997335329032,"Other respiratory disorders"
"K21","45-54",-3.14022682109359,-2.74320774557868,0.397019075514913,"Gastro-esophageal reflux disease"
"K21","55-64",-2.300037283593,-1.97550886006136,0.324528423531639,"Gastro-esophageal reflux disease"
"K21","65-74",-1.25828525868202,-0.99667323530836,0.261612023373655,"Gastro-esophageal reflux disease"
"K21","75-84",-0.0422895747847556,0.142474838230527,0.184764413015282,"Gastro-esophageal reflux disease"
"K21","85+",1.58234571575759,1.68918358131262,0.10683786555503,"Gastro-esophageal reflux disease"
"K22","45-54",-2.47833218403775,-1.61537070025208,0.862961483785677,"Other diseases of esophagus"
"K22","55-64",-1.67001118948966,-0.849720986014289,0.820290203475366,"Other diseases of esophagus"
"K22","65-74",-0.620845112897372,-0.0919547118555253,0.528890401041846,"Other diseases of esophagus"
"K22","75-84",0.796348644413329,1.14918051800445,0.352831873591124,"Other diseases of esophagus"
"K22","85+",2.39818876912741,2.67370460712478,0.275515837997363,"Other diseases of esophagus"
"K25","45-54",-1.78650863040831,-1.2554751416133,0.531033488795014,"Gastric ulcer"
"K25","55-64",-1.06181724266645,-0.625505623236273,0.436311619430181,"Gastric ulcer"
"K25","65-74",-0.320015620089085,-0.0939378557875796,0.226077764301505,"Gastric ulcer"
"K25","75-84",0.724625167844947,0.769463348539396,0.0448381806944483,"Gastric ulcer"
"K25","85+",1.73634194350329,1.65914823625471,-0.0771937072485809,"Gastric ulcer"
"K26","45-54",-2.04332539682911,-1.08244095220163,0.960884444627487,"Duodenal ulcer"
"K26","55-64",-1.10595364177829,-0.323201463867559,0.782752177910731,"Duodenal ulcer"
"K26","65-74",-0.314662288246585,0.315324829740115,0.6299871179867,"Duodenal ulcer"
"K26","75-84",0.8414569627165,1.21801204278387,0.376555080067372,"Duodenal ulcer"
"K26","85+",1.85463972668739,2.10164521971062,0.247005493023229,"Duodenal ulcer"
"K27","45-54",-2.30175904015466,-1.7495606375168,0.552198402637866,"Peptic ulcer, site unspecified"
"K27","55-64",-1.42169148328297,-0.8397175681515,0.581973915131472,"Peptic ulcer, site unspecified"
"K27","65-74",-0.514977111818859,-0.0791592616914607,0.435817850127398,"Peptic ulcer, site unspecified"
"K27","75-84",0.684589723360327,0.970026834138137,0.28543711077781,"Peptic ulcer, site unspecified"
"K27","85+",1.9552131747684,2.03008787894531,0.0748747041769144,"Peptic ulcer, site unspecified"
"K29","45-54",-3.22584057381658,-2.33892958123004,0.88691099258654,"Gastritis and duodenitis"
"K29","55-64",-2.59841464516153,-1.83502852685071,0.763386118310821,"Gastritis and duodenitis"
"K29","65-74",-1.93375692808324,-1.54533334458281,0.388423583500431,"Gastritis and duodenitis"
"K29","75-84",-0.714065734583138,-0.523810473158244,0.190255261424893,"Gastritis and duodenitis"
"K29","85+",0.657232395268251,0.711358837321188,0.0541264420529367,"Gastritis and duodenitis"
"K31","45-54",-2.00965218172252,-2.3605390655629,-0.350886883840375,"Other diseases of stomach and duodenum"
"K31","55-64",-1.39551768816906,-1.5700437519532,-0.17452606378414,"Other diseases of stomach and duodenum"
"K31","65-74",-0.715068139124789,-0.738176717750118,-0.0231085786253292,"Other diseases of stomach and duodenum"
"K31","75-84",0.268627451866651,0.260339630008445,-0.0082878218582057,"Other diseases of stomach and duodenum"
"K31","85+",1.32902154729338,1.31894812951949,-0.0100734177738979,"Other diseases of stomach and duodenum"
"K35","45-54",-3.07089212769253,-2.30162921981684,0.769262907875693,"Acute appendicitis"
"K35","55-64",-2.43053377252237,-1.74741888481183,0.683114887710544,"Acute appendicitis"
"K35","65-74",-1.68034825819922,-1.01022858766173,0.670119670537483,"Acute appendicitis"
"K35","75-84",-0.811991271753446,-0.230414099443025,0.581577172310421,"Acute appendicitis"
"K35","85+",0.13244933178562,0.544910629683523,0.412461297897904,"Acute appendicitis"
"K43","45-54",-2.66065374083171,-2.77944359403272,-0.118789853201018,"Ventral hernia"
"K43","55-64",-1.57934737839548,-1.93105709749053,-0.351709719095054,"Ventral hernia"
"K43","65-74",-0.917511099118165,-1.27259285212923,-0.355081753011061,"Ventral hernia"
"K43","75-84",-0.116788592011405,-0.569239530004993,-0.452450937993588,"Ventral hernia"
"K43","85+",0.7199799475249,0.187110193223056,-0.532869754301844,"Ventral hernia"
"K46","45-54",-2.57841564259473,-2.48715958064758,0.0912560619471594,"Unspecified abdominal hernia"
"K46","55-64",-1.77600142809021,-1.72144339840857,0.0545580296816384,"Unspecified abdominal hernia"
"K46","65-74",-0.942203711708536,-0.803597795838375,0.138605915870161,"Unspecified abdominal hernia"
"K46","75-84",0.0614177326374433,0.12839531702434,0.0669775843868968,"Unspecified abdominal hernia"
"K46","85+",1.1352136616636,1.26217410930334,0.126960447639735,"Unspecified abdominal hernia"
"K50","45-54",-1.65513187522961,-1.79263593737891,-0.137504062149298,"Crohn's disease [regional enteritis]"
"K50","55-64",-1.17517676884996,-1.18686368863447,-0.0116869197845129,"Crohn's disease [regional enteritis]"
"K50","65-74",-0.529432028417934,-0.706546173863512,-0.177114145445579,"Crohn's disease [regional enteritis]"
"K50","75-84",0.0631344712564979,-0.0707839538511411,-0.133918425107639,"Crohn's disease [regional enteritis]"
"K50","85+",0.478585061836181,0.401203909017348,-0.0773811528188325,"Crohn's disease [regional enteritis]"
"K52","45-54",-2.38977878669631,-2.54967993762891,-0.159901150932602,"Other and unspecified noninfective gastroenteritis and colitis"
"K52","55-64",-1.55254296573576,-1.70239520343787,-0.149852237702111,"Other and unspecified noninfective gastroenteritis and colitis"
"K52","65-74",-0.416883641792093,-0.569814778508319,-0.152931136716226,"Other and unspecified noninfective gastroenteritis and colitis"
"K52","75-84",0.909451699057149,0.681593970639129,-0.22785772841802,"Other and unspecified noninfective gastroenteritis and colitis"
"K52","85+",2.07142303684428,1.76543855207251,-0.305984484771769,"Other and unspecified noninfective gastroenteritis and colitis"
"K55","45-54",-0.218720869891698,-0.24124687475244,-0.0225260048607415,"Vascular disorders of intestine"
"K55","55-64",0.946226014534612,0.866898838627674,-0.0793271759069375,"Vascular disorders of intestine"
"K55","65-74",2.11744188758911,1.88872220092406,-0.228719686665044,"Vascular disorders of intestine"
"K55","75-84",3.12372682659181,2.840021207276,-0.28370561931581,"Vascular disorders of intestine"
"K55","85+",3.92115848173703,3.61300018747558,-0.308158294261452,"Vascular disorders of intestine"
"K56","45-54",-1.00167009184618,-0.857540999706301,0.144129092139875,"Paralytic ileus and intestinal obstruction without hernia"
"K56","55-64",-0.0293381666953449,0.171581675299406,0.200919841994751,"Paralytic ileus and intestinal obstruction without hernia"
"K56","65-74",1.13948530251178,1.26340545881649,0.123920156304707,"Paralytic ileus and intestinal obstruction without hernia"
"K56","75-84",2.54364802831405,2.58983217592242,0.0461841476083622,"Paralytic ileus and intestinal obstruction without hernia"
"K56","85+",3.97341182601149,3.86466449797994,-0.108747328031554,"Paralytic ileus and intestinal obstruction without hernia"
"K57","45-54",-1.73362719381296,-1.48993651786017,0.243690675952784,"Diverticular disease of intestine"
"K57","55-64",-0.41441936479381,-0.465480427182529,-0.0510610623887189,"Diverticular disease of intestine"
"K57","65-74",0.850222202062679,0.607364565819364,-0.242857636243315,"Diverticular disease of intestine"
"K57","75-84",2.14543071084986,1.7607040160758,-0.384726694774063,"Diverticular disease of intestine"
"K57","85+",3.26060351174411,2.85424455155756,-0.406358960186556,"Diverticular disease of intestine"
"K59","45-54",-3.03794797197317,-2.88439418961922,0.153553782353951,"Other functional intestinal disorders"
"K59","55-64",-2.1705032314011,-1.96318837567332,0.207314855727778,"Other functional intestinal disorders"
"K59","65-74",-1.28469402065531,-1.08357334665114,0.201120674004169,"Other functional intestinal disorders"
"K59","75-84",-0.0296631444119439,-0.0716951156453867,-0.0420319712334429,"Other functional intestinal disorders"
"K59","85+",0.974632091506053,0.656550600826193,-0.31808149067986,"Other functional intestinal disorders"
"K63","45-54",-1.10000599256704,-1.10155416202824,-0.0015481694611994,"Other diseases of intestine"
"K63","55-64",-0.0197739456816261,-0.0717990654964271,-0.0520251198148011,"Other diseases of intestine"
"K63","65-74",0.944259692988816,0.872205927867144,-0.0720537651216724,"Other diseases of intestine"
"K63","75-84",1.89907221748005,1.8203069637174,-0.0787652537626502,"Other diseases of intestine"
"K63","85+",2.82228550485056,2.5964062409728,-0.225879263877756,"Other diseases of intestine"
"K65","45-54",-1.1994580715387,-0.926842465548425,0.272615605990274,"Peritonitis"
"K65","55-64",-0.442659424368027,-0.165663246925518,0.276996177442508,"Peritonitis"
"K65","65-74",0.271224251388155,0.392676429135412,0.121452177747257,"Peritonitis"
"K65","75-84",1.07062068664286,1.13209535665342,0.0614746700105668,"Peritonitis"
"K65","85+",1.85792785131042,1.72996545466694,-0.127962396643477,"Peritonitis"
"K66","45-54",-2.59018048417432,-2.5351236398547,0.0550568443196195,"Other disorders of peritoneum"
"K66","55-64",-1.97965118472342,-1.87345960570719,0.106191579016221,"Other disorders of peritoneum"
"K66","65-74",-1.12133037760597,-1.09566214397015,0.025668233635824,"Other disorders of peritoneum"
"K66","75-84",-0.28645950059776,-0.187542923877834,0.0989165767199257,"Other disorders of peritoneum"
"K66","85+",0.471223065395112,0.605998321663361,0.13477525626825,"Other disorders of peritoneum"
"K70","45-54",1.96866690538867,2.83114945166653,0.862482546277865,"Alcoholic liver disease"
"K70","55-64",2.05748953905222,3.15749032974024,1.10000079068802,"Alcoholic liver disease"
"K70","65-74",1.63611738271889,2.90263773453142,1.26652035181253,"Alcoholic liver disease"
"K70","75-84",1.04760203753797,2.41753217758948,1.36993014005151,"Alcoholic liver disease"
"K70","85+",0.140481503482884,1.73044680245,1.58996529896712,"Alcoholic liver disease"
"K72","45-54",0.254281572417766,0.832271846318013,0.577990273900247,"Hepatic failure, not elsewhere classified"
"K72","55-64",0.724659730221815,1.34951229638301,0.624852566161195,"Hepatic failure, not elsewhere classified"
"K72","65-74",1.12098140745178,1.51946241943348,0.398481011981706,"Hepatic failure, not elsewhere classified"
"K72","75-84",1.46249348852281,1.77043044827467,0.30793695975186,"Hepatic failure, not elsewhere classified"
"K72","85+",1.7612831745673,2.04425242171396,0.282969247146664,"Hepatic failure, not elsewhere classified"
"K74","45-54",1.46944603316487,2.25460548251897,0.785159449354106,"Fibrosis and cirrhosis of liver"
"K74","55-64",2.1331513203563,2.80715028788247,0.673998967526172,"Fibrosis and cirrhosis of liver"
"K74","65-74",2.70139067818972,3.03441037910459,0.333019700914879,"Fibrosis and cirrhosis of liver"
"K74","75-84",3.07164919409741,3.26505692396745,0.193407729870033,"Fibrosis and cirrhosis of liver"
"K74","85+",2.86904369740226,3.24790872026103,0.378865022858771,"Fibrosis and cirrhosis of liver"
"K75","45-54",-1.41107042525372,-1.29649812095988,0.11457230429384,"Other inflammatory liver diseases"
"K75","55-64",-0.690067597681868,-0.870033126468272,-0.179965528786404,"Other inflammatory liver diseases"
"K75","65-74",-0.00611035253820141,-0.438282187268833,-0.432171834730632,"Other inflammatory liver diseases"
"K75","75-84",0.405064302982295,0.100395001204228,-0.304669301778067,"Other inflammatory liver diseases"
"K75","85+",0.50908501828689,0.450859499463209,-0.0582255188236809,"Other inflammatory liver diseases"
"K76","45-54",0.581070178119856,1.21213377958382,0.631063601463964,"Other diseases of liver"
"K76","55-64",1.18691477557718,1.74047915305663,0.553564377479451,"Other diseases of liver"
"K76","65-74",1.639527122715,1.87986742226632,0.24034029955132,"Other diseases of liver"
"K76","75-84",1.75243035336168,1.99004277938646,0.23761242602478,"Other diseases of liver"
"K76","85+",1.79985178466519,2.12850566192384,0.32865387725865,"Other diseases of liver"
"K80","45-54",-2.42929009897015,-2.14715168919405,0.282138409776096,"Cholelithiasis"
"K80","55-64",-1.59894304134053,-1.22417074104728,0.374772300293245,"Cholelithiasis"
"K80","65-74",-0.538072826613508,-0.164349670400155,0.373723156213354,"Cholelithiasis"
"K80","75-84",0.692543267887932,0.930329970332091,0.237786702444159,"Cholelithiasis"
"K80","85+",2.07786561302284,2.02364778513058,-0.0542178278922618,"Cholelithiasis"
"K81","45-54",-2.00965218172252,-1.76282343139521,0.246828750327318,"Cholecystitis"
"K81","55-64",-0.989693835662429,-0.62657743470008,0.363116400962349,"Cholecystitis"
"K81","65-74",0.103359355869758,0.554295014457795,0.450935658588037,"Cholecystitis"
"K81","75-84",1.3281555792,1.73004176061467,0.401886181414664,"Cholecystitis"
"K81","85+",2.61041953757696,2.87268753847321,0.262268000896245,"Cholecystitis"
"K83","45-54",-2.18274493207886,-1.98797166096179,0.194773271117064,"Other diseases of biliary tract"
"K83","55-64",-1.26927869788159,-0.938684059158936,0.330594638722655,"Other diseases of biliary tract"
"K83","65-74",-0.282613314677434,0.103569710060258,0.386183024737692,"Other diseases of biliary tract"
"K83","75-84",0.768781814580675,1.12908206852214,0.360300253941467,"Other diseases of biliary tract"
"K83","85+",2.03307698249732,2.16312878039999,0.130051797902671,"Other diseases of biliary tract"
"K85","45-54",-0.589180368801048,0.217210763496235,0.806391132297282,"Acute pancreatitis"
"K85","55-64",-0.0934008720744376,0.647631435854311,0.741032307928748,"Acute pancreatitis"
"K85","65-74",0.581676312363918,1.16525600303808,0.583579690674161,"Acute pancreatitis"
"K85","75-84",1.41140808508236,1.67389154510373,0.262483460021371,"Acute pancreatitis"
"K85","85+",2.22277611414513,2.13076554989128,-0.0920105642538456,"Acute pancreatitis"
"K86","45-54",-1.58343264214491,-0.852155957075413,0.731276685069501,"Other diseases of pancreas"
"K86","55-64",-1.24213617998191,-0.533463181116706,0.708672998865201,"Other diseases of pancreas"
"K86","65-74",-0.714271643662529,-0.174518342446919,0.53975330121561,"Other diseases of pancreas"
"K86","75-84",0.263025196317981,0.428499909474678,0.165474713156697,"Other diseases of pancreas"
"K86","85+",1.45757889065568,1.38021332531209,-0.0773655653435912,"Other diseases of pancreas"
"K90","45-54",-2.70279936228247,-3.2225071156979,-0.519707753415426,"Intestinal malabsorption"
"K90","55-64",-2.02305050025797,-2.42425248988025,-0.40120198962228,"Intestinal malabsorption"
"K90","65-74",-1.36685163923347,-1.78341847589522,-0.416566836661742,"Intestinal malabsorption"
"K90","75-84",-0.606841285487249,-0.934302521834383,-0.327461236347134,"Intestinal malabsorption"
"K90","85+",-0.138476826937723,-0.41565292586862,-0.277176098930898,"Intestinal malabsorption"
"K92","45-54",-0.580418863132475,0.262615788258301,0.843034651390775,"Other diseases of digestive system"
"K92","55-64",0.408190206757078,1.10353477203029,0.695344565273214,"Other diseases of digestive system"
"K92","65-74",1.39487942169308,1.88947364407176,0.494594222378687,"Other diseases of digestive system"
